LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0010_014,S0010,S0010_015,商会长惊讶,“……真是没礼貌！我搞得我要扒了他衣服让他肉偿一样！”,1,false,,,,,,下水道,,
S0010_015,S0010,S0010_016,商会长正常,“咳，简单来说这里的人都是冒险者，所以交易被视作了在探索中的冒险者物资交换与补给。”,1,false,,,,,,下水道,,
S0010_016,S0010,S0010_017,商会长正常,“只是因为这里出入口很多……所以被用来……这是不能明说的了。”,1,false,,,,,,下水道,,
S0010_017,S0010,S0010_018,商会长正常,“哦，大臣阁下，想必您已经参观了那么多，肯定已经理解，为什么商会是如此重要了吧~”,1,false,,,,,,下水道,,
S0010_018,S0010,S0010_019,龙面具正常,“你能不能出去再说？不要在路中间当靶子。”,0,false,,,,,,下水道,,
S0010_019,S0010,END,,话音刚落，商会长又被撞倒了……,0,false,,,,,,下水道,,
S0011_001,S0011,S0011_002,,在经历了多方的协调与非常非常非常漫长的审批流程后，商会被以特殊的工会形式成立了。,0,false,,,,,,下城区,,
S0011_002,S0011,S0011_003,,原本是冷清的集市处，一栋崭新的小楼已经在神术仪式以及土木劳工的奇迹下建立了起来。,0,false,,,,,,下城区,,
S0011_003,S0011,S0011_004,,作为名义上的项目发起人，你被邀请参与了剪彩仪式——如果抛开你没有手剪不了这个事实以外，仪式也算顺利落幕了。,0,false,,,,,,下城区,,
S0011_004,S0011,S0011_005,近侍介绍,“今天开始，商会便会以工会下属总商会成立了，看起来结束了但事实上只是开始。”,0,false,,,,,,下城区,,
S0011_005,S0011,S0011_006,近侍正常,“我们的目标不仅仅是整合零散零散的商路与行商，作为王室签署，以王室的名义重新夺回被教会与学院占据的市场也是关键。”,0,false,,,,,,下城区,,
S0011_006,S0011,S0011_007,商会长正常,“但这是我们这些人的事情了呢，大臣阁下，您只需要把控好大方向，必要的时候为我们这些小商人撑下腰就更加好了。”,1,false,,,,,,下城区,,
S0011_007,S0011,END,商会长正常,“对了，今天总部已经收到了第一批货，大臣阁下，能否赏脸来当一下头客，也算是做个宣传了。”,1,false,,,,,,下城区,行商商铺解锁,
S0012_001,S0012,S0012_002,,在结束了对王的日常汇报工作后，你回到了工作的位置上，但在近侍为你取来今天的任务之前，一个从未见过的人出现在了你的面前。,0,false,,,,,,图书馆,,
S0012_002,S0012,S0012_003,,她看起来有些神经质，面庞十分的年轻，双手却如同老人一般略显干涸，她看着你，看了好一会儿。,0,false,,,,,,图书馆,,
S0012_003,S0012,S0012_004,,沉默就这样子蔓延着，直到近侍开口打破了这份让人疑惑的死寂。,0,false,,,,,,图书馆,,
S0012_004,S0012,S0012_005,近侍严肃,“观星者，我想你允许你出现在这位大人面前，不是让你在这里大眼瞪小眼的。”,0,false,,,,,,图书馆,,
S0012_005,S0012,S0012_006,观星者正常,“……我只是在确认我究竟是在现实，还是在一场新的梦境。”,1,false,,,,,,图书馆,,
S0012_006,S0012,S0012_007,近侍严肃,“你再继续神神叨叨的下去，我就把你轰出去了。”,0,false,,,,,,图书馆,,
S0012_007,S0012,S0012_008,观星者疯癫,“暴雨就要来了，骷髅，暴雨，不是童话里洗净一切的雨，那是纯粹的毁灭与灾难——城市会被暴雨冲垮的。”,1,false,,,,,,图书馆,,
S0012_008,S0012,S0012_009,观星者疯癫,“我需要一座塔，一座很高很高，比现在最高的建筑还要高，可以让我看清天相的塔，骷髅，这真的很重要。”,1,false,,,,,,图书馆,,
S0012_009,S0012,S0012_010,近侍抬手,“那些贵族不会同意的，他们会觉得你是在挑衅他们，甚至那个王都会觉得你是在暗示谁都可以盖过他了。”,0,false,,,,,,图书馆,,
S0012_010,S0012,S0012_011,观星者疯癫,“这是为了科学。”,1,false,,,,,,图书馆,,
S0012_011,S0012,S0012_012,近侍抬手,“他们才不管科学。”,0,false,,,,,,图书馆,,
S0012_012,S0012,END,观星者正常,“那就麻烦骷髅，你来好好想想做一下决定了。”,1,false,,,,,,图书馆,,
S0013_001,S0013,S0013_002,大贵族生气,“不可能！今天答应一个连爵位都没有的平民在我们头顶建塔，明天是不是下城区的乞丐就可以住到我们家了？”,1,false,,,,,,王城,,
S0013_002,S0013,S0013_003,,与近侍猜的一模一样，这个提案被提出之后，贵族立刻发出了尖锐的爆鸣，就连王座上的那位都开始了皱眉。,0,false,,,,,,王城,,
S0013_003,S0013,S0013_004,主教辩论,“这位先生，我希望您收回您的轻蔑——那是一位真正的神启之人发出的警示，我们都应该提起重视。”,0,false,,,,,,王城,,
S0013_004,S0013,S0013_005,王闭眼,“……学院那边有什么想说的吗，你们不是最反感教会那边的神启论了吗？今天怎么那么安静。”,1,false,,,,,,王城,,
S0013_005,S0013,S0013_006,院长辩论,“我的意见与主教阁下一致——那位观星者是……真正的天才，况且所谓的天相也是一种严密的科学。”,0,false,,,,,,王城,,
S0013_006,S0013,S0013_007,大贵族生气,“你们那毫无根据的科学，是绝对不可能凌驾于我们严密的秩序之上的——而我们的秩序就源自我们高贵的血统与严密合理的等级！”,1,false,,,,,,王城,,
S0013_007,S0013,S0013_008,大贵族生气,“我们绝对不可能同意这种颠覆阶级概念的事情发生，而且也不会允许税收被用来建造看星星的高塔！”,1,false,,,,,,王城,,
S0013_008,S0013,S0013_009,主教辩论,“您大可不用担心，先生，建造高塔的费用，我们教会会负责的。”,0,false,,,,,,王城,,
S0013_009,S0013,S0013_010,院长辩论,“学院也会出一部分——当然，我希望那位的研究成果未来可以抄送一份送到学院。”,0,false,,,,,,王城,,
S0013_010,S0013,S0013_011,王正常,“让塔建造的小一点，移到别处去不可以吗，还有那么多的地方……”,1,false,,,,,,王城,,
S0013_011,S0013,S0013_012,主教正常,“陛下，我想效果可能会不如预期……”,0,false,,,,,,王城,,
S0013_012,S0013,END,,看起来，这场争论还会持续很久。,0,false,,,,,,王城,,
S0014_001,S0014,S0014_002,龙面具正常,“我们又见面了，大臣阁下，最近教会和学院闹矛盾，我被夹在当中，简直快被两边拆了。”,1,false,,,,,,工会,,
S0014_002,S0014,S0014_003,公会长生气,“我觉得你是纯活该。”,0,false,,,,,,工会,,
S0014_003,S0014,S0014_004,龙面具正常,“所以我发现，两边事实上都靠不住，所以我觉得投靠工会了，也就是大臣阁下您的麾下。”,1,false,,,,,,工会,,
S0014_004,S0014,S0014_005,近侍严肃,“我觉得在讨论投靠之前，你是不是应该在大人面前，把你那障目小把戏取下来了。”,0,false,,,,,,工会,,
S0014_005,S0014,S0014_006,龙面具正常,“……当然，阁下，是我的错。”,1,false,,,,,,工会,龙哥摘下面具，露出本体,
S0014_006,S0014,S0014_007,公会长惊讶,“……不是，你原来是长这样子的吗！？你的那个体型是怎么回事，差那么大！？”,0,false,,,,,,工会,,
S0014_007,S0014,S0014_008,龙本体正常,“这个面具是遗物，用处就是改变人的外貌去……扮演什么，似乎曾经是歌舞剧演员用的，我只是改造了一下。”,1,false,,,,,,工会,,
S0014_008,S0014,END,近侍抬手,“所以你在下城区那么久你都不知道一个帮派头目的真实面目吗！”,0,false,,,,,,工会,,
S0015_001,S0015,S0015_002,,在临近下班之时，一个小贵族急急忙忙的找到了你。,0,false,,,,,,王城,,
S0015_002,S0015,S0015_003,小贵族谄媚,“亲爱的大臣阁下，最近这天气一直不见转好，看起来那传闻之中的雨可能也是真的。”,0,false,,,,,,王城,,
S0015_003,S0015,S0015_004,小贵族正常,“但现在最关键的是，这外面下着大雨，我们的房子看似固落金汤，但如果不进行些许修缮，恐怕……”,1,false,,,,,,王城,,
S0015_004,S0015,S0015_005,小贵族正常,“嗯……就要，外面下大雨，里面下小雨了。”,1,false,,,,,,王城,,
S0015_005,S0015,S0015_006,小贵族谄媚,“作为我们管理物资去向这方面的大臣，阁下是否愿意生出援手，在合理的范围内提供一些建材让我们应对未来的灾难？”,1,false,,,,,,王城,,
S0015_006,S0015,S0015_007,小贵族谄媚,“当然，这不是强迫您，如果您有了建材再告诉我们也可以，这只是一个请求。”,1,false,,,,,,王城,,
S0015_007,S0015,S0015_008|END,,交付|拒绝,0,true,I0002,1,TRUE|FALSE,,,王城,所需【建材】，任务持续到水灾7，给予后触发【主线】投机者的教训,
S0015_008,S0015,END,小贵族正常,（交付后）“感谢您的慷慨与仁慈，唉，如今的那些官僚总是只在乎那些下城区的家伙而不管我们的死活。”,1,false,,,,,,王城,,
S0016_001,S0016,S0016_002,近侍抬手,“那些该死的虫豸，贪婪且永远无法满足！”,1,false,,,,,,王城,,
S0016_002,S0016,S0016_003,近侍抬手,“他们拿着您给的建材调度令，在拿走了自己所需的部分后，居然开始堂而皇之的调走那些原本给下城区的建材。”,1,false,,,,,,王城,,
S0016_003,S0016,S0016_004,近侍抬手,“他们的屋子都要被修成皇宫了还不满足吗！那些都是用来救命的建材，他们居然拿去修自己家，甚至是拿去卖钱！”,1,false,,,,,,王城,,
S0016_004,S0016,S0016_005,近侍撇嘴思考,“不过您放心，我会为您处理好这个事情的——我会让物资回到他们原本应该去的地方。”,1,false,,,,,,王城,,
S0016_005,S0016,S0016_006,骷髅正常,“我相信你，所以去吧。”,0,false,,,,,,王城,,
S0016_006,S0016,END,,那一晚，据说所有进行建材贪污的贵族都没有睡好。,0,false,,,,,,王城,下城区获得【补上洞的贫民窟】,
S0017_001,S0017,S0017_002,,有一次的晨会，但此刻晨会却仿佛变成了某种吵架现场，而你和近侍则苦苦维持着秩序。,0,false,,,,,,王城,,
S0017_002,S0017,S0017_003,院长辩论,“按照我们的检测报告来看，这场大雨，接下来将会持续几个月，甚至变得更加大。”,1,false,,,,,,王城,,
S0017_003,S0017,S0017_004,主教辩论,“你的那份报告我们的祭司几天前就提交过类似的了，结果被你们以‘唱诗的懂什么天气’驳回了，而你们做了什么？”,0,false,,,,,,王城,,
S0017_004,S0017,S0017_005,院长辩论,“谁知道你们是不是又想骗些什么，毕竟你们教会最擅长骗人了。”,1,false,,,,,,王城,,
S0017_005,S0017,S0017_006,大贵族正常,“所以你们吵来吵去，到现在又做了什么吗？”,0,false,,,,,,王城,,
S0017_006,S0017,S0017_007,院长辩论,“这里最没资格说话的就是你们这群家伙，是你们不信观星着的预测，一直推到现在，结果雨来了你们急了。”,1,false,,,,,,王城,,
S0017_007,S0017,S0017_008,大贵族生气,“我，我们只是不相信一个神棍说的话，这叫严谨！”,0,false,,,,,,王城,,
S0017_008,S0017,S0017_009,院长辩论,“你说的严谨就是指，贪污拨款和物资，然后把准备梳理水灾的政务一压再压？”,1,false,,,,,,王城,,
S0017_009,S0017,S0017_010,王闭眼,“够了，我不想再听这些争吵了，没有任何意义，麻烦给我一个可以解决水灾的办法。”,0,false,,,,,,王城,,
S0017_010,S0017,S0017_011,主教辩论,“现在水灾隐患最严重的就是上城区的这个蓄水池，一旦出现问题，下城区顷刻就会变成一个新的湖泊。”,1,false,,,,,,王城,,
S0017_011,S0017,S0017_012,主教辩论,“所以我觉得我们可以对已有的排水系统下手——这应该是学院负责的。”,1,false,,,,,,王城,,
S0017_012,S0017,S0017_013,院长辩论,“上城区的排水系统在王城建立之前就存在了，已经近乎等于遗迹了，我们学院可以出人，但不可能只有我们学院出人。”,0,false,,,,,,王城,,
S0017_013,S0017,S0017_014,主教辩论,“教会也可以派遣一些擅长探测类的神术的祭司。”,1,false,,,,,,王城,,
S0017_014,S0017,S0017_015,王正常,“那就在雇佣一些冒险者，立刻组成勘探的队伍去检查维护排水系统。”,0,false,,,,,,王城,,
S0017_015,S0017,END,,“是。”,0,false,,,,,,王城,,
S0018_001,S0018,S0018_002,,在上城区排水系统最大的入口处，一个个帐篷甚至是临时的棚屋被搭建了起来，用以调度协调各方的人手与物资。,0,false,,,,,,营地,,
S0018_002,S0018,S0018_003,,学院的科研人员，教会的祭司，在打前锋的冒险者的保护下，开始有序的进入下水道之中。,0,false,,,,,,营地,,
S0018_003,S0018,S0018_004,公会长正常惊讶,“无论看几次，这个下水道都让人感觉到惊奇啊，究竟是怎么建造出来的。”,0,false,,,,,,营地,,
S0018_004,S0018,S0018_005,,数人之高的管道，专门供人通过的通道甚至是房间，以及遍布整个王都上城区，一部分下城区甚至是衍生到遗迹的规模。,0,false,,,,,,营地,,
S0018_005,S0018,S0018_006,,都让人难以想象前文明在建造它的时候花费了多大的力气，也让人好奇，它真的只是一个排水系统吗。,0,false,,,,,,营地,,
S0018_006,S0018,S0018_007,公会长正常,“但现在要维护它的是我们，就让人比起惊奇，更多的是无奈了——我们甚至没有一张完整的地图。”,0,false,,,,,,营地,,
S0018_007,S0018,S0018_008,公会长正常,“接下来要做的工作量不少，恐怕是个持久战。”,0,false,,,,,,营地,,
S0018_008,S0018,S0018_009,大祭司正常,“没办法，之前那些贵族甚至不会轻易同意我们的人进到上城区——他们觉得我们在污染上城区。”,1,false,,,,,,营地,,
S0018_009,S0018,S0018_010,公会长正常,“学院那边派的人呢？”,0,false,,,,,,营地,,
S0018_010,S0018,S0018_011,大祭司正常,“安排了一个大师，已经跟着队伍一起跑进去了，我栏过了，没拦住，我完成外面的工作也要亲自进去一次了——我至少得大概了解情况。”,1,false,,,,,,营地,,
S0018_011,S0018,S0018_012,公会长开心,“感谢你们这一次的帮助了——上城区的那些人完全不管下城区的死活。”,0,false,,,,,,营地,,
S0018_012,S0018,END,大祭司生气,“那是因为他们绝大多数都是一群……没什么，我先走了。”,1,false,,,,,,营地,,
S0019_001,S0019,S0019_002,公会长正常,“现在勘探停止了——里面的情况比我们想象的还要复杂。”,1,false,,,,,,营地,,
S0019_002,S0019,S0019_003,,在帐篷内，所有人都站在被临时绘制出的简单地图前，看着一块块被标注出来的问题。,0,false,,,,,,营地,,
S0019_003,S0019,S0019_004,公会长正常,“现在里面堪比牛鬼蛇神的晚会，一部分逃犯窝藏在里面甚至开始抱团，我们的冒险者已经和他们对上了。”,1,false,,,,,,营地,,
S0019_004,S0019,S0019_005,公会长正常,“但这还不是最糟的，里面甚至还有游荡的堕落者，在这种不清楚地形的地方，如果不是祭司会战斗神术整个勘探队都得死里面。”,1,false,,,,,,营地,,
S0019_005,S0019,S0019_006,公会长生气,“还有这一片，路已经因为上面贵族的违章扩建地下室坍塌堵死了——我们的队伍人手严重不足。”,1,false,,,,,,营地,,
S0019_006,S0019,S0019_007,骷髅思考,“至少我们知道我们接下来要面对什么了，让各方的人先回去，冒险者也都先回来。”,0,false,,,,,,营地,,
S0019_007,S0019,S0019_008,骷髅正常,“在重新组织对应的人手之后，再重新进入，现在让各方都抓紧准备起来。”,0,false,,,,,,营地,,
S0019_008,S0019,S0019_009,近侍严肃,“是，我的大人。”,1,false,,,,,,营地,,
S0019_009,S0019,S0019_010,公会长正常,“现在只靠冒险者的人手已经不够了，但黑帮那边表示他们也可以参入进来。”,1,false,,,,,,营地,,
S0019_010,S0019,S0019_011,骷髅正常,“……让他们来吧，看着点他们别让他们继续添乱了。”,0,false,,,,,,营地,,
S0019_011,S0019,END,公会长开心,“是，老大。”,1,false,,,,,,营地,,
S0020_001,S0020,S0020_002,,在重新组织人手之后，各方再次聚集在了帐篷内，而比起上一次的寥寥数人，此刻各方排除的人手可谓是豪华。,0,false,,,,,,营地,,
S0020_002,S0020,S0020_003,,学院方不仅仅是安排了数名大师，此次甚至调度来了一名首席与工坊主以及其工坊来负责后勤与技术支持。,0,false,,,,,,营地,,
S0020_003,S0020,S0020_004,,而教会则再次派出了大祭司这位教会的实际二把手来负责调度祭司与负责大型神术，同时大量教会的医疗人员也做好了准备。,0,false,,,,,,营地,,
S0020_004,S0020,S0020_005,,甚至就连黑帮都安排了全员到位，负责填补人手的空缺。,0,false,,,,,,营地,,
S0020_005,S0020,S0020_006,骷髅思考,“这一次来的人比上一次的多不少啊，各方终于是重视起来了，不过大祭司，教会来的人还是你啊。”,0,false,,,,,,营地,,
S0020_006,S0020,S0020_007,大祭司正常,“没有人比我更加适合过来了，而且我也亲自去过里面，所以我说服了老师直接让我来负责这里了。”,1,false,,,,,,营地,,
S0020_007,S0020,S0020_008,骷髅思考,“既然你去过里面，那么你预估一下，这些人足够吗？”,0,false,,,,,,营地,,
S0020_008,S0020,S0020_009,大祭司正常,“嗯……说实话，不太够，里面实在是太大了，而且谁也不知道里面有什么。”,1,false,,,,,,营地,,
S0020_009,S0020,S0020_010,工坊主正常,“恕我打断大祭司阁下的话，的确可能人手不足，但比什么都不做好。”,0,false,,,,,,营地,,
S0020_010,S0020,S0020_011,工坊主正常,“而且我听闻里面有一块巨大的可能存在遗物的未勘探区域，虽然听起来显得大家动机不纯，但……又一个苹果吊着他们才会干活勤快。”,0,false,,,,,,营地,,
S0020_011,S0020,S0020_012,近侍严肃,“我希望大家意识到，有遗物也是归王室的，这是律法所定。”,1,false,,,,,,营地,,
S0020_012,S0020,S0020_013,工坊主正常,“但至少可以过过手瘾，摸一摸，而且听说有遗物可以把第一个触碰的人变成神选之人呢。”,0,false,,,,,,营地,,
S0020_013,S0020,S0020_014,公会长正常,“报告老大，工会的人手集合完毕，可以进入了。”,1,false,,,,,,营地,,
S0020_014,S0020,END,骷髅正常,“嗯，行动开始。”,0,false,,,,,,营地,,
S0021_001,S0021,S0021_002,公会长正常惊讶,“老大，管道勘探那边出现了意外，他们遇到了一大块被封锁的区域，导致各方都被堵在那边了。”,1,false,,,,,,营地,,
S0021_002,S0021,S0021_003,骷髅疑惑,“不能绕过去吗？”,0,false,,,,,,营地,,
S0021_003,S0021,S0021_004,公会长正常,“不太行，被封锁的区域挺大的，绕过去需要考虑的太多，而且各方都用自己的手段探勘到了里面有些什么东西。”,1,false,,,,,,营地,,
S0021_004,S0021,S0021_005,公会长正常,“现在各方都在对峙，谁都进不去也不想让对面先进去得了好处。”,1,false,,,,,,营地,,
S0021_005,S0021,S0021_006,近侍严肃,“这时候还在搞这出……”,1,false,,,,,,营地,,
S0021_006,S0021,S0021_007,公会长正常,“我可以调度安排精锐冒险者和物资帮助他们一方来合力突破封锁。”,1,false,,,,,,营地,,
S0021_007,S0021,S0021_008,公会长正常,“不是我不想独吞，是里面的阻碍太多了——大量的堕落生物堆积在里面，只靠冒险者实在是无法突入。”,1,false,,,,,,营地,,
S0021_008,S0021,S0021_009,公会长正常,“老大，你来决定我们帮谁吧，他们都说愿意事后回报我们。”,1,false,,,,,,营地,,
S0021_009,S0021,S0021_010|S0021_010|S0021_010|END,,帮助学院|帮助教会|帮助黑帮|此事再议,0,true,I0001,1,TRUE|TRUE|TRUE,,,营地,所需【钱财】，任务持续到水灾13，给予【学院】后获得【残破图纸】，给予【教会】后获得【神术·改良：蓄水】，给予【黑帮】后获得【大量钱财】,
S0021_010,S0021,END,公会长开心,“是，老大，收到，我这就去开始召集人手！”,1,false,,,,,,营地,,
S0022_001,S0022,S0022_002,,晨会上，此次勘探的结果终于出来了，也正是因为这一份结果报告，导致在场没有一个人笑得出来。,0,false,,,,,,营地,,
S0022_002,S0022,S0022_003,院长正常,“陛下，探索结果已经出来了，目前我们已经勘探的区域仅仅是管道系统的一层不到——多处队伍传回发现通往下层的新区域的信息”,0,false,,,,,,营地,,
S0022_003,S0022,S0022_004,院长辩论,“根据估算，如果完全彻底探测可能需数月至数年不止，我们没有这个时间了。”,1,false,,,,,,营地,,
S0022_004,S0022,S0022_005,主教正常,“同时我们的祭司也报告撑，有多处坍塌区域经过神术探测，内里原本是疏水系统，这代表着管道系统的排水能力是不如曾经的。”,0,false,,,,,,营地,,
S0022_005,S0022,S0022_006,主教正常,“如果雨量加大，现在的排水系统很有可能承受不住压力。”,0,false,,,,,,营地,,
S0022_006,S0022,S0022_007,大贵族正常,“会对上城区有什么影响吗？”,0,false,,,,,,营地,,
S0022_007,S0022,S0022_008,院长正常,“会，但绝对没有下城区将会遇到的问题严重，一旦排水系统无法承受，可能原本定量的水阀会瞬间被冲垮而后决堤。”,1,false,,,,,,营地,,
S0022_008,S0022,S0022_009,院长正常,“下城区将会彻底被冲毁。”,1,false,,,,,,营地,,
S0022_009,S0022,S0022_010,大贵族正常,“那直接让他们全部搬走，然后提前开阀放水避免决堤，事情不就过去了，哪有那么麻烦。”,0,false,,,,,,营地,,
S0022_010,S0022,S0022_011,主教正常,“这不是让他们搬走就可以搬走的事情，如此庞大的人口，完全办理完全不现实，而且还有不少耕地位于郊外。”,1,false,,,,,,营地,,
S0022_011,S0022,S0022_012,主教正常,“况且很多东西是无法搬走的，绝对会有很多人拒绝搬离，。”,1,false,,,,,,营地,,
S0022_012,S0022,S0022_013,院长正常,“但我们也不可能完全不做，搬走一部分然后全力加固上城区也是一个办法。”,0,false,,,,,,营地,,
S0022_013,S0022,S0022_014,大贵族生气,“要我说，你们就是太在乎下面那群人了，反正他们都是一窝一窝生的，他们愿意在大水里游泳就在里面游嘛。”,0,false,,,,,,营地,,
S0022_014,S0022,S0022_015,王闭眼,“好了，大家下去给我一个可行的方案，要快，不要等雨停了再出方案了，骷髅，你负责决定通过哪个方案。”,1,false,,,,,,营地,,
S0022_015,S0022,END,,“是。”,0,false,,,,,,营地,,
S0023_001,S0023,S0023_002,,新一轮的晨会之上，原本争吵却至少还有所合作的学院与教会，此刻在两边泾渭分明，都在不断攻击对面提出的方案。,0,false,,,,,,王城,,
S0023_002,S0023,S0023_003,主教正常,“修复并加固水坝，然后重启部分已经塌陷的废弃管道，建立一条新的排水渠道，缓解排水压力……”,0,false,,,,,,王城,,
S0023_003,S0023,S0023_004,主教辩论,“你们学院写的是很好，但你们能不能解释一下什么叫做，这条新的排水系统会作为新大型工坊群的冷却用水。”,0,false,,,,,,王城,,
S0023_004,S0023,S0023_005,主教辩论,“排水丰期一过，是不是下城区原本的用水也要匀到你们那边去，甚至在引水途径上的所有居民建筑都要搬迁，你眼里只有自己吗！”,0,false,,,,,,王城,,
S0023_005,S0023,S0023_006,院长辩论,“这是工业进步必要的阵痛，为了进步，这是必然的牺牲，我相信他们可以理解的。”,1,false,,,,,,王城,,
S0023_006,S0023,S0023_007,院长正常,“而且我们的计划比你们的计划要来的实际的多，你们所谓的将视野放长远，将目标从排水系统之上移开，结果呢？”,1,false,,,,,,王城,,
S0023_007,S0023,S0023_008,院长辩论,“扩宽上城区与下城区河道，为下城区两岸波及居民建造搬迁房，然后用神术引导过多的雨水进入河道，你是慈善家还是保姆。”,1,false,,,,,,王城,,
S0023_008,S0023,S0023_009,院长辩论,“建成之后你的这些措施不会再有一点点的产出，甚至以后都不一定还有这种规模的大雨！”,1,false,,,,,,王城,,
S0023_009,S0023,S0023_010,主教辩论,“你的脑袋里难道就只有产出了吗？那些在下城区生活的是人，一个个活生生的人，而你在这里的意义不是为了把他们变成机械里的齿轮！”,0,false,,,,,,王城,,
S0023_010,S0023,S0023_011,院长辩论,“只有我可以带给他们进步！没有学院整合他们，给他们工作岗位，他们明天就得去乞讨饿肚子！”,1,false,,,,,,王城,,
S0023_011,S0023,S0023_012,王闭眼,“好了，都停下，你们给的方案，连合作的可能都没有，那就干脆别合作了。”,1,false,,,,,,王城,,
S0023_012,S0023,S0023_013,王正常,“骷髅，你来负责决定选用哪个方案实施，我还有要事要处理。”,1,false,,,,,,王城,,
S0023_013,S0023,END,,“……是。”,0,false,,,,,,王城,,
S0024_001,S0024,S0024_002,大祭司正常,“骷髅阁下，感谢您的赏脸，老师的计划我已经听说过了，很完美，但也很昂贵。”,1,false,,,,,,学院背景,,
S0024_002,S0024,S0024_003,大祭司正常,“他太渴望拯救所有人，把一切都平衡好，这份温柔也成为了他与那位学院的院长最大的分歧。”,1,false,,,,,,学院背景,,
S0024_003,S0024,S0024_004,大祭司正常,“曾经情同手足的家伙如今变成了这样子，真是让人唏嘘……但我邀请您来不是让你来听这段无聊的过往的。”,1,false,,,,,,学院背景,,
S0024_004,S0024,S0024_005,大祭司正常,“我有一个提议，可以……相对廉价的平替掉老师的这份计划，来化解眼前这次最大的危机。”,1,false,,,,,,学院背景,,
S0024_005,S0024,S0024_006,大祭司正常,“老师希望扩宽上城区与下城区河道，同时新建一部分下城区以转移下城区河道旁的居民，随后以神术引导水流汇聚扩宽的河道内。”,1,false,,,,,,学院背景,,
S0024_006,S0024,S0024_007,大祭司正常,“这其中需要的人力与物力太多了，我的计划是，建立一座巨型的仪式台，而后通过我为媒介汇聚全城信仰，强行转移这场暴雨。”,1,false,,,,,,学院背景,,
S0024_007,S0024,S0024_008,大祭司正常,“现在的人们的对于天晴的渴望是最强烈的，只要有组织，我可以轻而易举的汇聚祷告产生的神力。”,1,false,,,,,,学院背景,,
S0024_008,S0024,S0024_009,大祭司正常,“比起老师的计划，我的计划你无需去安抚什么人，也无需搬迁什么，只需要给些许材料让我把仪式台建好。”,1,false,,,,,,学院背景,,
S0024_009,S0024,S0024_010,大祭司正常,“……只是我要提前说明这个仪式可能带来的后果——我无法保证暴雨的去向。”,1,false,,,,,,学院背景,,
S0024_010,S0024,S0024_011,大祭司正常,“它可能会往海上走，也可能飘到我们的领国或者说某个无人区，但也有可能去到附近的某个城市。”,1,false,,,,,,学院背景,,
S0024_011,S0024,S0024_012,大祭司正常,“但无论如何，飘移的过程可能会损耗不少水量，再糟糕也不会比王都被淹来的糟。”,1,false,,,,,,学院背景,,
S0024_012,S0024,END,大祭司正常,“这就是我的提案，骷髅阁下，您考虑一下吧。”,1,false,,,,,,学院背景,,
S0025_001,S0025,S0025_002,院长正常,“很高兴您能过来听一下我们的计划——有一些提案，不是很方便在大庭广众之下提出。”,0,false,,,,,,学院背景,,
S0025_002,S0025,S0025_003,院长正常,“我的计划已经很清楚了，建立一个新的管道系统，并且将其用作大型工坊的冷却用水——这是走向由工坊转为工厂的关键一步。”,0,false,,,,,,学院背景,,
S0025_003,S0025,S0025_004,院长辩论,“但我们的卫队长似乎有一些别的提案，你亲自来说吧。”,0,false,,,,,,学院背景,,
S0025_004,S0025,S0025_005,卫队长正常,“……大臣，我的提案非常简单，我们不应该在面对灾难的时候都如临大敌，亦或无休止的用资源填坑。”,1,false,,,,,,学院背景,,
S0025_005,S0025,S0025_006,卫队长正常,“就想这一次的工厂计划，放在现在反而看起来像是在趁火打劫，因此我的想法是，以平常心面对这一次的灾难。”,1,false,,,,,,学院背景,,
S0025_006,S0025,S0025_007,卫队长正常,“我们不可能每一次灾难都要花费无数的资源去拯救那些根本不愿意听从安排且毫无产出的存在，这是在浪费。”,1,false,,,,,,学院背景,,
S0025_007,S0025,S0025_008,卫队长正常,“我的提案很简单——加固已有的河堤水坝与疏水系统以保障上城区的政要与王国的运转核心安全，而下城区则以疏散为主。”,1,false,,,,,,学院背景,,
S0025_008,S0025,S0025_009,卫队长正常,“我们不可能次次都当保姆，不愿意听话的家伙就让他们自己想办法吧。”,1,false,,,,,,学院背景,,
S0025_009,S0025,END,院长正常,“你的计划一如既往的激进……但的确是一种可行的思路，大臣，你来决定吧。”,0,false,,,,,,学院背景,,
S0026_001,S0026,S0026_002,观星者正常,“骷髅，关于这一次的水灾，我有了一个新的提案。”,1,false,,,,,,宝库and占星室,在拥有【残破图纸】的情况下开启此对话,
S0026_002,S0026,S0026_003,观星者惊,“这是之前的【残破图纸】，没错，就是学院在下水管道里发现的，我破译了上面的古文字，并且将图纸大概还原了一下。”,1,false,,,,,,宝库and占星室,,
S0026_003,S0026,S0026_004,观星者大惊,“这是一份【蓄水池图纸】，或者说是一个超大型蓄水池的检修维护图纸，现在这个废弃且损坏的蓄水池就在管道系统里静静的待着。”,1,false,,,,,,宝库and占星室,,
S0026_004,S0026,S0026_005,观星者疯癫,“只要我们修复它并且重启它，不仅仅这一次水灾的水有了去处，我们甚至有了一个大水池可以用来供水。”,1,false,,,,,,宝库and占星室,,
S0026_005,S0026,S0026_006,观星者尴尬,“但要修复它绝对不轻松，绝对不是我一个人可以搞定的，你得去找学院帮忙。”,1,false,,,,,,宝库and占星室,,
